Date,Close,Volume
2026-04-02,172.8000030517578,1960204
2026-04-07,176.94000244140625,1908040
2026-04-08,180.2100067138672,2835378
2026-04-09,182.52999877929688,1831505
2026-04-10,183.3800048828125,1757896
2026-04-13,183.1999969482422,2000078
2026-04-14,183.52000427246094,1755181
2026-04-15,183.19000244140625,1339382
2026-04-16,178.11000061035156,2034761
2026-04-17,178.22999572753906,2660058
2026-04-20,180.14999389648438,1476419
2026-04-21,179.5800018310547,1694092
2026-04-22,175.0399932861328,1249256
2026-04-23,173.3800048828125,1380143
2026-04-24,174.49000549316406,1721446
2026-04-27,173.0800018310547,871310
2026-04-28,174.61000061035156,1545410
2026-04-29,172.17999267578125,1582013
2026-04-30,173.66000366210938,2074878
2026-05-01,173.0399932861328,1671952
2026-05-04,172.2100067138672,908358
2026-05-05,172.86000061035156,1301211
2026-05-06,177.97999572753906,2158725
2026-05-07,179.22999572753906,2284584
2026-05-08,175.91000366210938,2070497
2026-05-11,174.00999450683594,1874385
2026-05-12,171.57000732421875,1844876
2026-05-13,153.6699981689453,5672843
2026-05-14,156.4199981689453,3603236
2026-05-15,159.39999389648438,2387863
2026-05-18,160.74000549316406,2003457
2026-05-19,162.8800048828125,2079060
2026-05-20,162.63999938964844,1743502
2026-05-21,164.1300048828125,2244718
2026-05-22,165.6699981689453,2902046
